u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,junction,ref,width,est_width,tunnel,bridge
1809063155,1374370379,0,554118939,tertiary,,30,Carrer Major del Rectoret,False,True,19.291124422283026,"LINESTRING (2.0976134 41.4263143, 2.0976593 41.4263096, 2.0976978 41.426294, 2.0977353 41.4262698, 2.0977656 41.4262409, 2.0977821 41.4262113)",,,,,,,
1809063155,1374370827,0,897953480,tertiary,,30,Carrer Major del Rectoret,False,False,98.55340685690193,"LINESTRING (2.0976134 41.4263143, 2.0975717 41.4263073, 2.0974973 41.4262815, 2.0974609 41.4262771, 2.0974179 41.426274, 2.0973508 41.426274, 2.0972987 41.4262815, 2.0972573 41.4262908, 2.0972084 41.4262989, 2.0971389 41.4263045, 2.0970677 41.4263051, 2.0969725 41.4262951, 2.0969054 41.4262815, 2.0968243 41.4262567, 2.0967473 41.4262325, 2.0966538 41.4262039, 2.0965081 41.4261667, 2.0964774 41.4261629)",,,,,,,
1812187366,247637113,0,237927197,tertiary,3,50,Carrer de Llull,True,False,133.93876986659563,"LINESTRING (2.2096382 41.4066757, 2.2098272 41.4068099, 2.210009 41.4069521, 2.2105668 41.4073687, 2.2105879 41.4073845, 2.2107759 41.4075257)",,,,,,,
1812187366,243338875,0,294393942,residential,2,30,Carrer de Provençals,True,False,138.18588264230596,"LINESTRING (2.2096382 41.4066757, 2.2094438 41.4068237, 2.2092735 41.4069534, 2.208963 41.4071898, 2.208636 41.4074388, 2.2086105 41.4074575, 2.2085106 41.4075342, 2.2084754 41.407561)",,,,,,,
1816394964,1789415226,0,166815907,residential,,30,Camí de Can Castellví,False,False,94.42893344282508,"LINESTRING (2.0896447 41.425218, 2.0895831 41.4251848, 2.0893547 41.4250185, 2.089319 41.4250004, 2.0892882 41.4249857, 2.0892531 41.4249781, 2.0892165 41.424978, 2.0891814 41.4249856, 2.0891553 41.4249973, 2.0891335 41.4250132, 2.0891172 41.4250325, 2.0890415 41.425223, 2.0889832 41.4253607)",,,,,,,
1816394964,1798593916,0,339271928,residential,,30,Camí del Mas Guimbau,False,False,284.19565367829466,"LINESTRING (2.0896447 41.425218, 2.0896545 41.4252091, 2.0896654 41.4252029, 2.0896778 41.4251984, 2.0896911 41.425196, 2.0897048 41.4251958, 2.0897183 41.4251977, 2.089731 41.4252017, 2.0897422 41.4252076, 2.0897516 41.4252151, 2.0900597 41.4255274, 2.0900842 41.4255516, 2.0901067 41.4255723, 2.0901374 41.4255866, 2.090167 41.4255931, 2.0901949 41.4255972, 2.0902321 41.4255988, 2.0902666 41.4255964, 2.0902957 41.4255902, 2.0903249 41.4255789, 2.0903513 41.4255634, 2.0903733 41.4255432, 2.090415 41.4254934, 2.0906206 41.4251883, 2.0907227 41.4250435, 2.0907885 41.4249041, 2.090804 41.4248506, 2.0908195 41.4246976, 2.0908202 41.4246013, 2.0907981 41.4243363, 2.0907899 41.4242614, 2.0907769 41.4242052, 2.0907523 41.4241464, 2.0907174 41.4240907, 2.0905966 41.4239093, 2.0905863 41.4239015, 2.0905753 41.4238964, 2.0905635 41.4238926, 2.090551 41.4238901, 2.090535 41.4238899)",yes,,,,,,
1816394964,583321777,0,339271928,residential,,30,Camí del Mas Guimbau,False,True,135.24859016957726,"LINESTRING (2.0896447 41.425218, 2.089638 41.4252284, 2.0896347 41.4252396, 2.0896333 41.4252962, 2.089631 41.4254413, 2.0895853 41.425598, 2.0895804 41.4256358, 2.0895849 41.4256709, 2.0896241 41.4257764, 2.0898066 41.4261442, 2.0898749 41.4262892, 2.089894 41.4263904)",yes,,,,,,
1817382293,583319840,0,763157343,residential,,30,Passeig de Solé i Pla,False,False,279.7752791452567,"LINESTRING (2.0895433 41.427708, 2.0895198 41.4276979, 2.0894974 41.4276863, 2.0894772 41.4276732, 2.0894218 41.4275939, 2.0893794 41.427512, 2.0893719 41.4274681, 2.0893491 41.4273706, 2.0893266 41.4273363, 2.0892969 41.4273052, 2.0892704 41.4272845, 2.0892406 41.4272665, 2.0892034 41.427254, 2.0891652 41.4272433, 2.0891454 41.4272386, 2.0891254 41.4272344, 2.0891053 41.4272306, 2.0890832 41.4272277, 2.0890485 41.4272256, 2.0888013 41.4272161, 2.0887652 41.4272126, 2.0887407 41.4272061, 2.0887181 41.4271966, 2.0887018 41.4271868, 2.0886875 41.4271754, 2.0886681 41.4271578, 2.0886526 41.4271381, 2.0886413 41.4271168, 2.0886354 41.4270984, 2.0886327 41.4270795, 2.0886333 41.42706, 2.0886373 41.4270408, 2.0886608 41.4270003, 2.088716 41.4269584, 2.0888142 41.4269077, 2.0888863 41.4268773, 2.088932 41.426858, 2.089053 41.4267959, 2.0890974 41.426771, 2.089152 41.4267335, 2.089198 41.42669, 2.0892336 41.4266428, 2.0892591 41.426592, 2.0892738 41.4265389, 2.0892827 41.4264554, 2.0893261 41.4260599, 2.0893311 41.4260359, 2.0893396 41.4260169, 2.0893524 41.4259993, 2.0893692 41.4259837, 2.0893893 41.4259706, 2.0894122 41.4259603, 2.0894371 41.4259531, 2.0894625 41.4259495, 2.0894882 41.4259491, 2.0895137 41.425952, 2.0895382 41.4259581)",,,,,,,
1817382293,1817382347,0,763157343,residential,,30,Passeig de Solé i Pla,False,True,161.84093677455232,"LINESTRING (2.0895433 41.427708, 2.0895766 41.4277191, 2.0896123 41.4277267, 2.0896601 41.4277389, 2.0897045 41.4277501, 2.089747 41.4277651, 2.08979 41.4277853, 2.0901869 41.4280118, 2.0902137 41.4280349, 2.0902305 41.42806, 2.0902338 41.4280933, 2.0902301 41.4281266, 2.0902162 41.4281666, 2.0901924 41.4282038, 2.0901595 41.428237, 2.0901188 41.4282648, 2.0896339 41.4284339, 2.0895687 41.4284614, 2.0895096 41.4284958, 2.0894665 41.4285287, 2.0894396 41.428551)",,,,,,,
1817382347,8974093841,0,969756720,secondary_link,1,,,True,False,6.03318588550824,"LINESTRING (2.0894396 41.428551, 2.0894607 41.4286029)",,,,,,,
1817382347,1817382293,0,763157343,residential,,30,Passeig de Solé i Pla,False,False,161.8409367745523,"LINESTRING (2.0894396 41.428551, 2.0894665 41.4285287, 2.0895096 41.4284958, 2.0895687 41.4284614, 2.0896339 41.4284339, 2.0901188 41.4282648, 2.0901595 41.428237, 2.0901924 41.4282038, 2.0902162 41.4281666, 2.0902301 41.4281266, 2.0902338 41.4280933, 2.0902305 41.42806, 2.0902137 41.4280349, 2.0901869 41.4280118, 2.08979 41.4277853, 2.089747 41.4277651, 2.0897045 41.4277501, 2.0896601 41.4277389, 2.0896123 41.4277267, 2.0895766 41.4277191, 2.0895433 41.427708)",,,,,,,
1817703603,1789415226,0,"[170600608, 170600609, 166815907, 170600605, 170600606]",residential,,30,Camí de Can Castellví,False,True,1452.8240867902578,"LINESTRING (2.0851422 41.4204313, 2.0851145 41.4204442, 2.0850901 41.4204862, 2.0850718 41.4205281, 2.0850297 41.4206564, 2.085024 41.4207284, 2.0850348 41.4207974, 2.0850624 41.4208644, 2.0851105 41.4209391, 2.085368 41.4212162, 2.0854701 41.4213375, 2.085527 41.4214269, 2.0855671 41.4215646, 2.0855819 41.4219406, 2.085555 41.4223106, 2.0855614 41.4224131, 2.0855792 41.4225002, 2.0856091 41.4225698, 2.0856268 41.4226193, 2.0856209 41.4226452, 2.0855949 41.4226605, 2.0855545 41.4226612, 2.0855112 41.4226436, 2.0854347 41.4225931, 2.0853631 41.4225198, 2.0852962 41.422433, 2.0852219 41.4223143, 2.085186 41.422269, 2.0851453 41.4222465, 2.0850545 41.4222277, 2.0848674 41.4222179, 2.0847922 41.4222327, 2.0847403 41.4222601, 2.084714 41.4223051, 2.0847028 41.4223569, 2.0847127 41.4224029, 2.0847662 41.4224987, 2.0848578 41.4225939, 2.0849607 41.4227023, 2.0850529 41.4228319, 2.0851209 41.4229614, 2.0851819 41.4230464, 2.0852651 41.4231467, 2.0853502 41.4232231, 2.085405 41.4232574, 2.0854654 41.4232902, 2.08553 41.4233178, 2.0855897 41.4233393, 2.0856905 41.4233594, 2.0858148 41.4233706, 2.0860098 41.4233885, 2.0860298 41.4233931, 2.0860468 41.4233998, 2.0860602 41.4234095, 2.0860812 41.4234282, 2.0860915 41.4234424, 2.0860959 41.4234538, 2.0860963 41.4234689, 2.0860925 41.4234815, 2.086084 41.4234967, 2.0860707 41.4235123, 2.0860493 41.42353, 2.0860256 41.4235455, 2.0857467 41.4236868, 2.0856325 41.423765, 2.0854509 41.423902, 2.0854115 41.423917, 2.0853706 41.4239248, 2.0853304 41.4239237, 2.0852793 41.4239117, 2.0852004 41.4238771, 2.0851476 41.4238327, 2.0850859 41.4237575, 2.0850202 41.4236332, 2.0849836 41.4235624, 2.0849502 41.4235216, 2.0849006 41.4234745, 2.0848312 41.4234359, 2.0846373 41.4233454, 2.0845417 41.4232942, 2.084428 41.4232184, 2.0843581 41.4231692, 2.0843453 41.4231638, 2.0843284 41.4231616, 2.0843122 41.4231632, 2.0842998 41.4231693, 2.0842931 41.4231772, 2.0842888 41.4231906, 2.0842839 41.4232579, 2.0843045 41.4235201, 2.0843895 41.4238121, 2.0845174 41.4240076, 2.0846877 41.4242191, 2.084837 41.42436, 2.084908 41.4244081, 2.084977 41.4244453, 2.0851314 41.4245037, 2.0853171 41.4245561, 2.085387 41.4245688, 2.0854606 41.4245709, 2.0855312 41.4245662, 2.0856005 41.4245562, 2.08572 41.424528, 2.08618 41.4243942, 2.0862187 41.4243821, 2.0862564 41.424375, 2.0862853 41.424376, 2.0863103 41.4243851, 2.0863217 41.424403, 2.0863266 41.4244373, 2.0863171 41.4244988, 2.0863022 41.4245431, 2.0862762 41.4245845, 2.0861454 41.4247403, 2.0861224 41.4247842, 2.0861149 41.4248298, 2.0861241 41.4248671, 2.0861442 41.424906, 2.086247 41.4250433, 2.0862914 41.4251026, 2.0866089 41.425448, 2.086638 41.4254759, 2.086676 41.4255043, 2.0867207 41.4255285, 2.086872 41.4255937, 2.0870006 41.4256437, 2.0870759 41.4256786, 2.0871533 41.4257228, 2.0872207 41.4257646, 2.0872859 41.4258084, 2.0874266 41.4259266, 2.0876736 41.4261289, 2.0876941 41.4261461, 2.0877187 41.4261597, 2.0877465 41.4261694, 2.0877749 41.4261745, 2.0878041 41.4261754, 2.087833 41.426172, 2.0878605 41.4261645, 2.0878855 41.4261532, 2.0880785 41.4260807, 2.0881104 41.4260692, 2.0881433 41.4260596, 2.088192 41.4260489, 2.0882419 41.4260422, 2.0883879 41.426024, 2.0884396 41.4260165, 2.0884952 41.4260036, 2.0885413 41.4259834, 2.0885849 41.4259602, 2.0886363 41.4259268, 2.0886824 41.4258893, 2.0887228 41.4258482, 2.0887619 41.4257949, 2.0887995 41.4257326, 2.0889323 41.4254652, 2.0889832 41.4253607)",,,,,,,
1817703603,1350686227,0,"[676582339, 676582342, 895275945, 865034385, 170600607]","['unclassified', 'residential']",,30,"['Camí de Can Balasch', 'Camí de Can Castellví']",False,False,546.3390069489772,"LINESTRING (2.0851422 41.4204313, 2.0851187 41.4203528, 2.0851099 41.4203234, 2.0850754 41.4202635, 2.0850437 41.4202197, 2.0849933 41.4201718, 2.0849368 41.420135, 2.084875 41.4201069, 2.0848259 41.4200946, 2.0847749 41.4200923, 2.0847283 41.4201016, 2.084675 41.420135, 2.0845948 41.4201972, 2.0845105 41.4202455, 2.0844259 41.420279, 2.0843775 41.420287, 2.0843359 41.4202878, 2.0842741 41.4202786, 2.0842185 41.420252, 2.0841697 41.4202273, 2.084138 41.4202116, 2.0840893 41.4201834, 2.0840416 41.4201621, 2.0839873 41.4201507, 2.0839318 41.4201535, 2.0838486 41.4201656, 2.0837344 41.4202036, 2.0836774 41.4202203, 2.0836284 41.4202289, 2.08355 41.4202375, 2.083426 41.42024, 2.0831835 41.420242, 2.0831116 41.4202532, 2.0830464 41.4202663, 2.082976 41.4202894, 2.0829042 41.4203155, 2.0828421 41.420327, 2.0827763 41.420331, 2.0827106 41.4203266, 2.0826667 41.4203188, 2.0826242 41.4203073, 2.0825062 41.4202699, 2.0824481 41.4202568, 2.0823884 41.4202494, 2.0823327 41.4202478, 2.0822771 41.4202512, 2.0821795 41.4202608, 2.0820828 41.4202719, 2.082011 41.4202836, 2.081982 41.4203326, 2.0819146 41.4203976, 2.0817998 41.4205161, 2.0817656 41.4205584, 2.0817348 41.4206021, 2.0817086 41.4206454, 2.0816857 41.4206898, 2.0815767 41.4209007, 2.0814544 41.4211133, 2.0812365 41.4213601, 2.0810781 41.421527, 2.080913 41.4216591, 2.0808244 41.4217332, 2.0808042 41.4217565, 2.0807904 41.4217824, 2.0807839 41.4218068, 2.0807764 41.4218507, 2.0807781 41.4218977, 2.0807807 41.421971, 2.0807934 41.4220603, 2.0808141 41.4221437, 2.0808356 41.4222246)",,,"['D07', 'D218']",,,,
1817703603,583321739,0,636128652,residential,,30,Passeig del Grèvol,False,True,193.66241283919695,"LINESTRING (2.0851422 41.4204313, 2.0851736 41.420444, 2.0851829 41.4204692, 2.0851902 41.4204976, 2.0851922 41.4205501, 2.0851915 41.420663, 2.0852009 41.4207242, 2.0852316 41.4207915, 2.0852733 41.4208581, 2.0853243 41.4209125, 2.085378 41.4209566, 2.085445 41.4209954, 2.0855821 41.4210591, 2.0856717 41.4211008, 2.0857265 41.4211304, 2.0858033 41.421185, 2.0858658 41.4212348, 2.0861179 41.4214783, 2.0861866 41.4215458, 2.0862436 41.4215917, 2.0863087 41.4216236, 2.0863552 41.4216457, 2.0863947 41.4216612, 2.0864411 41.4216748, 2.0865354 41.4216956)",,,,,,,
1818028655,1374370100,0,127559967,residential,,30,Carrer del Tren,False,True,124.89396005551802,"LINESTRING (2.0921674 41.427554, 2.0922495 41.4274506, 2.092286 41.4274494, 2.0924451 41.4275501, 2.0924648 41.4275701, 2.0924767 41.4275932, 2.0924801 41.4276178, 2.0924773 41.4276347, 2.0924705 41.427651, 2.0924598 41.4276661, 2.0924431 41.4276851, 2.0921976 41.4279151, 2.0921309 41.4279785, 2.092032 41.428115, 2.0920098 41.4281583, 2.0919806 41.4282032, 2.0919445 41.4282379)",,,,,,,
1818028655,1818028655,0,"[554118936, 170643322]",residential,,30,Plaça Major del Rectoret,False,True,28.71367413872015,"LINESTRING (2.0921674 41.427554, 2.0921844 41.4275616, 2.0921968 41.4275732, 2.0922029 41.4275874, 2.0922019 41.4276023, 2.0921939 41.4276159, 2.0921801 41.4276266, 2.092162 41.4276328, 2.0921422 41.4276339, 2.0921232 41.4276297, 2.0921074 41.4276206, 2.0920969 41.427608, 2.092093 41.4275934, 2.0920963 41.4275787, 2.0921063 41.4275658, 2.0921217 41.4275564, 2.0921398 41.4275531, 2.0921554 41.4275522, 2.0921674 41.427554)",,,,,,,
1818028655,1818028655,1,"[554118936, 170643322]",residential,,30,Plaça Major del Rectoret,False,False,28.71367413872015,"LINESTRING (2.0921674 41.427554, 2.0921554 41.4275522, 2.0921398 41.4275531, 2.0921217 41.4275564, 2.0921063 41.4275658, 2.0920963 41.4275787, 2.092093 41.4275934, 2.0920969 41.427608, 2.0921074 41.4276206, 2.0921232 41.4276297, 2.0921422 41.4276339, 2.092162 41.4276328, 2.0921801 41.4276266, 2.0921939 41.4276159, 2.0922019 41.4276023, 2.0922029 41.4275874, 2.0921968 41.4275732, 2.0921844 41.4275616, 2.0921674 41.427554)",,,,,,,
1820633297,687897075,0,"[1108422279, 1108422282, 1241528039]",residential,3,30,Carrer del Cardenal Reig,True,False,44.160550135699694,"LINESTRING (2.1136323 41.3762526, 2.1136096 41.3762021, 2.1135813 41.3760119, 2.1135785 41.3759846, 2.1135654 41.3758599)",,,,,,,
1840720973,364819031,0,862748474,primary_link,2,50,Avinguda Diagonal,True,False,119.24607395203367,"LINESTRING (2.1307316 41.3895676, 2.1304848 41.3895036, 2.1298471 41.3893413, 2.1293771 41.389225)",,,,,,,
1840720978,1840721018,0,"[864123947, 24793653]",residential,,30,Carrer de Flos i Calcat,False,False,103.02597410970203,"LINESTRING (2.1315224 41.3907239, 2.1314132 41.3906957, 2.1313246 41.3906729, 2.1312891 41.3906637, 2.1310748 41.3906084, 2.1304729 41.3904594, 2.1303515 41.3904293)",,,,,,,
1840720978,1840721007,0,"[862748475, 558313141]",secondary,4,30,Carrer de Numància,True,False,105.24219832994825,"LINESTRING (2.1315224 41.3907239, 2.1317853 41.3904208, 2.1321133 41.3900626, 2.1321485 41.3900242, 2.132223 41.3899369)",,,,,,,
1840720982,269381078,0,538722960,secondary,5,50,Plaça de Francesc Macià,True,False,9.06054858442496,"LINESTRING (2.1441103 41.3924948, 2.1441928 41.3924418)",,circular,,,,,
1840720984,4462374977,0,173223707,residential,,30,Carrer de la Caravel·la La Niña,False,False,12.179456183412377,"LINESTRING (2.1325557 41.3915432, 2.1326494 41.3914592)",,,,,,,
1840720984,1840720998,0,173223707,residential,,30,Carrer de la Caravel·la La Niña,False,True,103.97415646541135,"LINESTRING (2.1325557 41.3915432, 2.1324986 41.3915972, 2.1319555 41.3921304, 2.1319183 41.3921669, 2.1318466 41.392306)",,,,,,,
1840720990,5241929669,0,257568502,secondary,5,50,Plaça de Francesc Macià,True,False,41.6753292225732,"LINESTRING (2.1443812 41.3930905, 2.1443341 41.3930793, 2.1442475 41.3930487, 2.1441704 41.3930061, 2.1441057 41.3929531, 2.1440525 41.3928862, 2.1440408 41.392868, 2.1440268 41.3928463)",,circular,,,,,
1840720990,30313252,0,"[173223709, 666707719]",residential,"['2', '1']",30,Avinguda de Pau Casals,True,False,157.83772765200422,"LINESTRING (2.1443812 41.3930905, 2.144314 41.3930948, 2.1442009 41.393097, 2.1441335 41.3931171, 2.1440726 41.3931449, 2.143447 41.3934692, 2.1432853 41.3935539, 2.1429224 41.3937273, 2.1428907 41.3937426, 2.1427722 41.3938015)",,,,,,,
1840720993,269376915,0,569435706,residential,,30,Carrer de Bori i Fontestà,True,False,49.47023426983091,"LINESTRING (2.1413396 41.3936968, 2.1417864 41.3938163, 2.1418193 41.3938249, 2.1418984 41.3938458)",,,,,,,
1840720995,1378894231,0,22725332,tertiary,1,30,Avinguda Diagonal (lateral mar),True,False,68.80041109084566,"LINESTRING (2.1449771 41.3926755, 2.1450698 41.3927404, 2.1451453 41.3927713, 2.1451976 41.3927856, 2.1456013 41.3928828, 2.1457266 41.3929147)",,,,,,,
1840720995,364811900,0,1391901666,secondary,5,50,Plaça de Francesc Macià,True,False,8.778516367465313,"LINESTRING (2.1449771 41.3926755, 2.144979 41.3926822, 2.1449843 41.3927362, 2.1449861 41.3927541)",,circular,,,,,
1840720998,1840720984,0,173223707,residential,,30,Carrer de la Caravel·la La Niña,False,False,103.97415646541135,"LINESTRING (2.1318466 41.392306, 2.1319183 41.3921669, 2.1319555 41.3921304, 2.1324986 41.3915972, 2.1325557 41.3915432)",,,,,,,
1840720998,1377806816,0,208606449,secondary,4,50,Avinguda de Sarrià,True,False,104.27449085392885,"LINESTRING (2.1318466 41.392306, 2.1308032 41.392459, 2.1307197 41.3924712, 2.1306721 41.3924782, 2.1306198 41.3924859)",,,,,,,
1840720998,269380178,0,"[1408647864, 1408647866]",secondary,4,50,Avinguda de Sarrià,False,True,103.98843756356338,"LINESTRING (2.1318466 41.392306, 2.1320997 41.3922671, 2.1321431 41.3922605, 2.1324011 41.3922209, 2.1327291 41.3921705, 2.1330679 41.3921186)",,,,,,,
1840721005,1840720978,0,24793649,secondary,4,30,Carrer de Numància,True,False,28.206970366005088,"LINESTRING (2.1313309 41.3909329, 2.1314042 41.3908574, 2.1315224 41.3907239)",,,,,,,
1840721005,1856466849,0,173223710,residential,,30,Carrer de la Nau Santa Maria,True,False,31.50335138695972,"LINESTRING (2.1313309 41.3909329, 2.1315479 41.3909871, 2.1315964 41.3909987, 2.1316899 41.3910208)",,,,,,,
1840721007,364829704,0,449751441,secondary,4,50,Carrer de Numància,True,False,40.840883576451496,"LINESTRING (2.132223 41.3899369, 2.1323116 41.3898482, 2.1323464 41.3898134, 2.1323736 41.3897833, 2.1324083 41.3897511, 2.132517 41.3896433)",,,,,,,
1840721007,1840720973,0,862748474,primary_link,2,50,Avinguda Diagonal,True,False,131.02552668716407,"LINESTRING (2.132223 41.3899369, 2.1320939 41.3899089, 2.1307316 41.3895676)",,,,,,,
1840721009,667387217,0,24793408,tertiary,2,50,Plaça de Sant Gregori Taumaturg,True,False,24.69406415907956,"LINESTRING (2.1384372 41.3944844, 2.1384133 41.3945627, 2.1383622 41.3946364, 2.1383069 41.3946779)",,circular,,,,,
1840721009,667395974,0,173223708,residential,,30,Carrer de Francesc Pérez-Cabrero,False,False,65.28569641880087,"LINESTRING (2.1384372 41.3944844, 2.138461 41.3944929, 2.1385188 41.3944891, 2.1385653 41.3944853, 2.139177 41.3943171)",,,,,,,
1840721011,1378987659,0,237695642,primary_link,2,50,Gran Via de Carles III,True,False,104.33830987076809,"LINESTRING (2.1282118 41.3899408, 2.1282527 41.3900448, 2.1282791 41.3901257, 2.1283096 41.3902035, 2.1283543 41.3902965, 2.1284411 41.3904587, 2.1285353 41.390629, 2.1286004 41.3907419, 2.128641 41.3908207)",,,,,,,
1840721011,1379008700,0,"[910513645, 238762327]",residential,,30,Carrer de Flos i Calcat,False,True,68.80813223374139,"LINESTRING (2.1282118 41.3899408, 2.1282895 41.3899343, 2.1283211 41.3899348, 2.128346 41.3899353, 2.1284117 41.3899498, 2.1288535 41.3900472, 2.1288972 41.3900588, 2.1290054 41.3900876)",,,,,,,
1840721017,13203541702,0,173223707,residential,,30,Carrer de la Caravel·la La Niña,False,False,15.256498548377396,"LINESTRING (2.1328023 41.3913036, 2.1328816 41.3912247, 2.1329125 41.3911941)",,,,,,,
1840721017,4462374977,0,173223707,residential,,30,Carrer de la Caravel·la La Niña,False,True,21.510155356555508,"LINESTRING (2.1328023 41.3913036, 2.1327159 41.3913975, 2.1326494 41.3914592)",,,,,,,
1840721018,1375061083,0,123247347,residential,,30,Carrer de Martí i Julià,False,True,71.35565314310942,"LINESTRING (2.1303515 41.3904293, 2.1302955 41.3905574, 2.1300851 41.3910391)",,,,,,,
1840721018,1840720973,0,238762326,residential,,30,Carrer de Martí i Julià,True,False,100.93125823313821,"LINESTRING (2.1303515 41.3904293, 2.1304034 41.3903163, 2.1304511 41.3902125, 2.1307086 41.3896244, 2.1307316 41.3895676)",,,,,,,
1840721018,1379008700,0,"[863629113, 558302442]",residential,,30,Carrer de Flos i Calcat,False,False,118.54762952565972,"LINESTRING (2.1303515 41.3904293, 2.130163 41.390381, 2.1296466 41.3902487, 2.1290054 41.3900876)",,,,,,,
1840721018,1840720978,0,"[864123947, 24793653]",residential,,30,Carrer de Flos i Calcat,False,True,103.02597410970202,"LINESTRING (2.1303515 41.3904293, 2.1304729 41.3904594, 2.1310748 41.3906084, 2.1312891 41.3906637, 2.1313246 41.3906729, 2.1314132 41.3906957, 2.1315224 41.3907239)",,,,,,,
1840721019,269381314,0,542169701,secondary,5,50,Plaça de Francesc Macià,True,False,8.648542883139442,"LINESTRING (2.1449218 41.3929221, 2.1448592 41.3929841)",,circular,,,,,
1845692293,1845692295,0,173809077,living_street,1,,Passatge de Carsi,False,True,79.57196263931979,"LINESTRING (2.1760543 41.4065685, 2.1761246 41.406619, 2.1767304 41.4070734)",,,,,,,
1845692293,30253571,0,237566140,secondary,2,50,Carrer de Padilla,True,False,64.94710268714292,"LINESTRING (2.1760543 41.4065685, 2.175751 41.4068008, 2.1757322 41.4068152, 2.1755097 41.406986)",,,,,,,
1845692295,1845692293,0,173809077,living_street,1,,Passatge de Carsi,False,False,79.57196263931979,"LINESTRING (2.1767304 41.4070734, 2.1761246 41.406619, 2.1760543 41.4065685)",,,,,,,
1849761078,1852768629,0,174618194,living_street,1,20,Carrer de Mireia,True,False,101.60004753496983,"LINESTRING (2.1893884 41.4515716, 2.1893985 41.451472, 2.1894218 41.4512571, 2.1894293 41.4511881, 2.1894495 41.4510014, 2.1894589 41.4509643, 2.189565 41.4507684, 2.1896172 41.4506846)",,,,,,,
1849761078,1852768607,0,174618195,living_street,1,20,Carrer d'Almassora,True,False,56.95987556980191,"LINESTRING (2.1893884 41.4515716, 2.1894249 41.4515731, 2.1900306 41.4516052, 2.1900685 41.451614)",,,,,,,
1849761078,1849769612,0,"[1228342470, 1363366217, 878029264, 174293490, 307179026]","['living_street', 'residential']","['2', '1']","['30', '20']","['Carrer de Sa Tuna', 'Pont de Sarajevo']",False,True,124.79070686216467,"LINESTRING (2.1893884 41.4515716, 2.1893533 41.4515714, 2.1893032 41.451571, 2.188576 41.4515653, 2.1884516 41.4515644, 2.1884057 41.4515653, 2.1883407 41.4515674, 2.1882953 41.4515744, 2.188255 41.4515873, 2.1882114 41.4516045, 2.1881379 41.4516356, 2.1879471 41.4517259)",yes,,,,,,yes
1849769612,2936643049,0,67514412,residential,1,30,Carrer de S'Agaró,True,False,249.75692033387736,"LINESTRING (2.1879471 41.4517259, 2.1879474 41.4516325, 2.1879362 41.4514482, 2.1879218 41.4512424, 2.1879128 41.4510772, 2.187902 41.450923, 2.1878474 41.450453, 2.1878279 41.450318, 2.1877707 41.4500348, 2.1877066 41.449744, 2.1876822 41.4496425, 2.187676 41.4496222, 2.1876705 41.4495427, 2.1876622 41.449493)",yes,,,,,,
1849769612,1849761078,0,"[1228342470, 1363366217, 878029264, 307179026, 174293490]","['living_street', 'residential']","['2', '1']","['30', '20']","['Carrer de Sa Tuna', 'Pont de Sarajevo']",False,False,124.79070686216468,"LINESTRING (2.1879471 41.4517259, 2.1881379 41.4516356, 2.1882114 41.4516045, 2.188255 41.4515873, 2.1882953 41.4515744, 2.1883407 41.4515674, 2.1884057 41.4515653, 2.1884516 41.4515644, 2.188576 41.4515653, 2.1893032 41.451571, 2.1893533 41.4515714, 2.1893884 41.4515716)",yes,,,,,,yes
1849769612,420061783,0,549584836,residential,2,30,Carrer de Sa Tuna,False,True,30.256348760202115,"LINESTRING (2.1879471 41.4517259, 2.1877925 41.451802, 2.1877782 41.4518086, 2.1877433 41.4518246, 2.1876424 41.4518738)",yes,,,,,,
1852044988,1852044990,0,174534369,residential,1,30,Carrer d'Aiguablava,True,False,134.61008994394325,"LINESTRING (2.1828673 41.4491602, 2.1829611 41.4492269, 2.1838059 41.4498272, 2.1840386 41.4499937)",,,,,,,
1852044988,4253067749,0,174534376,residential,1,30,Carrer d'Aiguablava,True,False,88.1731624830001,"LINESTRING (2.1828673 41.4491602, 2.1822303 41.4487156, 2.1822282 41.4487141, 2.1820882 41.4486239)",,,,,,,
1852044990,420061795,0,1094738575,residential,1,30,Carrer d'Aiguablava,True,False,53.48083577603889,"LINESTRING (2.1840386 41.4499937, 2.1844761 41.4500704, 2.1846025 41.4501791)",,,,,,,
1852045009,1853174725,0,174534375,residential,1,30,Carrer d'Aiguablava,True,False,21.355540314566092,"LINESTRING (2.1833837 41.4498613, 2.1834926 41.4498896, 2.1836258 41.4499242)",,,,,,,
1852045009,8302792055,0,"[1094738572, 1412557468, 897646351]",residential,2,30,Carrer d'Aiguablava,False,True,173.72119957974724,"LINESTRING (2.1833837 41.4498613, 2.183332 41.4498246, 2.1827564 41.4493389, 2.1823218 41.4489715, 2.1822222 41.4488873, 2.1821118 41.4487937, 2.1820841 41.4487702, 2.1819962 41.4486957)",yes,,,,,,
1852768603,1857472173,0,553789946,living_street,1,30,Carrer del Turó de la Trinitat,True,False,38.80318297992841,"LINESTRING (2.1902938 41.4501229, 2.1902591 41.4500304, 2.1901928 41.4498489, 2.19017 41.4497865)",,,,,,,
1852768607,1852768616,0,174618202,residential,1,30,Carrer de Finestrelles,True,False,155.90449275625818,"LINESTRING (2.1900685 41.451614, 2.1906158 41.452923, 2.190628 41.4529519)",,,,,,,
